timestamp,0.09974074074074074,True
Timestamp,48.66829629629629,False
timestamp,51.69895061728395,True
Timestamp,51.72701234567901,False
timestamp,58.01586419753087,True
Timestamp,61.002901234567894,False
timestamp,99.34177777777778,True
Timestamp,100.10127160493828,False
timestamp,106.45661728395062,True
Timestamp,106.48467901234568,False
timestamp,108.85039506172839,True
Timestamp,110.27482716049383,False
timestamp,113.5382098765432,True
Timestamp,115.16212345679013,False
timestamp,121.31798765432099,True
Timestamp,123.87281481481482,False
timestamp,127.26918518518518,True
Timestamp,128.92634567901234,False
timestamp,130.9595925925926,True
Timestamp,132.35077777777778,False
timestamp,141.56535802469136,True
Timestamp,141.5934197530864,False
timestamp,149.1789012345679,True
Timestamp,156.12232098765432,False
timestamp,181.19567901234566,True
Timestamp,181.65595061728396,False
timestamp,186.5816790123457,True
Timestamp,204.2306049382716,False
timestamp,206.9287901234568,True
Timestamp,230.82813580246915,False
timestamp,237.4827037037037,True
Timestamp,239.60532098765432,False
timestamp,249.91704938271604,True
Timestamp,249.94511111111112,False
timestamp,261.5867160493827,True
Timestamp,261.61477777777776,False
timestamp,264.8449135802469,True
Timestamp,266.1031111111111,False
timestamp,268.5685679012346,True
Timestamp,293.2658395061728,False
timestamp,302.3141851851852,True
Timestamp,302.34224691358025,False
timestamp,306.5032962962963,True
Timestamp,308.75890123456793,False
timestamp,310.8586419753086,True
Timestamp,314.3776296296296,False
timestamp,318.6716666666667,True
Timestamp,318.69972839506175,False
timestamp,325.0883209876543,True
Timestamp,325.8810617283951,False
timestamp,329.9756172839506,True
Timestamp,341.1413950617284,False
timestamp,343.17464197530865,True
Timestamp,356.7341975308642,False
timestamp,361.06148148148145,True
Timestamp,400.8860987654321,False
timestamp,414.3562839506173,True
Timestamp,421.63217283950615,False
timestamp,424.2971111111111,True
Timestamp,424.6908888888889,False
timestamp,427.82128395061727,True
Timestamp,436.85925925925926,False
timestamp,440.42186419753085,True
Timestamp,446.3678765432099,False
timestamp,449.7642469135802,True
Timestamp,461.86093827160494,False
timestamp,465.1575679012346,True
Timestamp,466.71498765432096,False
timestamp,473.2033209876543,True
Timestamp,474.661,False
timestamp,483.3103827160494,True
Timestamp,544.2467901234568,False
timestamp,547.7761481481482,True
Timestamp,547.8042098765432,False
timestamp,556.9522962962963,True
Timestamp,596.4111975308642,False
timestamp,607.8200740740741,True
Timestamp,607.8481358024692,False
timestamp,611.6767160493827,True
Timestamp,611.7047777777777,False
timestamp,616.4975185185185,True
Timestamp,625.336012345679,False
timestamp,628.2004320987654,True
Timestamp,628.5277160493827,False
timestamp,632.4227901234568,True
Timestamp,632.9495555555555,False
timestamp,635.3817654320987,True
Timestamp,678.5975679012346,False
timestamp,688.7098148148148,True
Timestamp,706.7909506172839,False
timestamp,710.4865432098766,True

percentage_time_present,0.6059251090764892
total_video_time,740.575
time_assumed_present,122.5142716049383
time_face_present,326.2187160493827
total_time_present,448.732987654321
percentage_time_assumed,0.1654312819159954
